date,value
2006-11-01,101.45873246272
2006-12-01,101.58248690711
2007-01-01,101.703097739243
2007-02-01,101.821226980453
2007-03-01,101.943370959481
2007-04-01,102.059350027879
2007-05-01,102.147407023397
2007-06-01,102.193279819952
2007-07-01,102.180743965276
2007-08-01,102.106860264028
2007-09-01,101.999311731546
2007-10-01,101.878768229326
2007-11-01,101.750316847023
2007-12-01,101.625718900955
2008-01-01,101.49486529877
2008-02-01,101.345473998207
2008-03-01,101.17940030883
2008-04-01,100.972346985055
2008-05-01,100.691514032323
2008-06-01,100.299272558894
2008-07-01,99.7637497130747
2008-08-01,99.0681081509544
2008-09-01,98.225612852998
2008-10-01,97.2987895613226
2008-11-01,96.4109987228504
2008-12-01,95.663644939503
2009-01-01,95.1211144034974
2009-02-01,94.8211489939868
2009-03-01,94.781434611023
2009-04-01,94.9915249412226
2009-05-01,95.3825059897111
2009-06-01,95.8831309725824
2009-07-01,96.4307417466225
2009-08-01,96.9840760358027
2009-09-01,97.5119678191472
2009-10-01,97.9963593074714
2009-11-01,98.4394469215154
2009-12-01,98.8462686073672
2010-01-01,99.1973952221208
2010-02-01,99.4579617879087
2010-03-01,99.631782382172
2010-04-01,99.7021686584948
2010-05-01,99.6796680088563
2010-06-01,99.6043527829717
2010-07-01,99.5410688690325
2010-08-01,99.5397444023081
2010-09-01,99.6117422619854
2010-10-01,99.7431662055864
2010-11-01,99.9220500722179
2010-12-01,100.111150960706
2011-01-01,100.270846428525
2011-02-01,100.366117461197
2011-03-01,100.36139416773
2011-04-01,100.25362895307
2011-05-01,100.054367266631
2011-06-01,99.7865431844099
2011-07-01,99.5008817715407
2011-08-01,99.2629694047942
2011-09-01,99.1394595312323
2011-10-01,99.1601914186339
2011-11-01,99.3053388096143
2011-12-01,99.523140165739
2012-01-01,99.7405098733045
2012-02-01,99.8926758118631
2012-03-01,99.952500339365
2012-04-01,99.9242462511413
2012-05-01,99.8316219711963
2012-06-01,99.7152619927745
2012-07-01,99.6255795223023
2012-08-01,99.5893198204937
2012-09-01,99.6209642389049
2012-10-01,99.6949646183408
2012-11-01,99.793414751295
2012-12-01,99.9177693444225
2013-01-01,100.061562042928
2013-02-01,100.208542626955
2013-03-01,100.332469873533
2013-04-01,100.447765038196
2013-05-01,100.561618301984
2013-06-01,100.650934623968
2013-07-01,100.704383172443
2013-08-01,100.734454881481
2013-09-01,100.747037387459
